Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
USA,1/1/2003,12/31/2003,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2003,2003,1000 I$,20.8,E,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2004,2004,1000 I$,20.7,E,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2005,2005,1000 I$,27.1,E,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2006,2006,1000 I$,24.6,E,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2007,2007,1000 I$,27.9,E,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2008,2008,1000 I$,26,E,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2009,2009,1000 I$,26.1,E,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2010,2010,1000 I$,23.2,E,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2011,2011,1000 I$,22.8,E,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2012,2012,1000 I$,18.6,E,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2013,2013,1000 I$,27.8,E,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2014,2014,1000 I$,25.2,E,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2015,2015,1000 I$,21,E,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2016,2016,1000 I$,19.8,E,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2017,2017,1000 I$,35.8,E,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2018,2018,1000 I$,26.5,E,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2019,2019,1000 I$,25.6,E,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2020,2020,1000 I$,34.9,E,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,26,E,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,24,E,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,27,E,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,33,E,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,34,E,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,33,E,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,42,E,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,21,E,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,25,E,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,42,E,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,62,E,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,46,E,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,35,E,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,36,E,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,40,E,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,20,E,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,16,E,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,9,E,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,9,E,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,12,E,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,18,E,
USA,1/1/2021,12/31/2021,231,'840,United States of America,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,15,E,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2005,2005,%,95.2,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2006,2006,%,95.2,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2007,2007,%,95.3,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2008,2008,%,95.3,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2009,2009,%,95.3,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2010,2010,%,95.5,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2011,2011,%,95.7,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2012,2012,%,95.8,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2013,2013,%,96,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2014,2014,%,96.2,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2015,2015,%,96.4,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2016,2016,%,96.6,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2017,2017,%,96.8,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2018,2018,%,97,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2019,2019,%,97.1,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2020,2020,%,97.3,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2005,2005,%,98.9,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2006,2006,%,98.9,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2007,2007,%,98.9,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2008,2008,%,98.9,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2009,2009,%,98.9,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2010,2010,%,99,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2011,2011,%,99,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2012,2012,%,99,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2013,2013,%,99,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2014,2014,%,99,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2015,2015,%,99,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2016,2016,%,99,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2017,2017,%,99,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2018,2018,%,99,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2019,2019,%,99,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2020,2020,%,99,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2000,2000,%,97.5,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2001,2001,%,97.6,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2002,2002,%,97.6,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2003,2003,%,97.7,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2004,2004,%,97.8,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2005,2005,%,97.8,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2006,2006,%,97.9,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2007,2007,%,98,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2008,2008,%,98,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2009,2009,%,98.1,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2010,2010,%,98.1,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2011,2011,%,98.2,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2012,2012,%,98.2,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2013,2013,%,98.3,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2014,2014,%,98.3,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2015,2015,%,98.3,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2016,2016,%,98.3,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2017,2017,%,98.3,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2018,2018,%,98.3,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2019,2019,%,98.3,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2020,2020,%,98.3,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2000,2000,%,99,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2001,2001,%,99,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2002,2002,%,99,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2003,2003,%,99,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2004,2004,%,99,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2005,2005,%,99,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2006,2006,%,99,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2007,2007,%,99,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2008,2008,%,99,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2009,2009,%,99,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2010,2010,%,99,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2011,2011,%,99,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2012,2012,%,99,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2013,2013,%,99,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2014,2014,%,99,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2015,2015,%,99,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2016,2016,%,99,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2017,2017,%,99,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2018,2018,%,99,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2019,2019,%,99,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2020,2020,%,99,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2000,2000,%,0.5,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2002,2002,%,0.3,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2004,2004,%,0.7,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2006,2006,%,0.9,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2008,2008,%,0.6,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2010,2010,%,0.1,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2012,2012,%,0.3,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2014,2014,%,0.3,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2016,2016,%,0.4,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2018,2018,%,0.1,X,
USA,1/1/2022,12/31/2022,231,'840,United States of America,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2022,2022,%,0.1,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2000,2000,million No,0.1,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2002,2002,million No,0.1,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2004,2004,million No,0.1,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2006,2006,million No,0.2,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2008,2008,million No,0.1,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2010,2010,million No,<0.1,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2012,2012,million No,0.1,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2014,2014,million No,0.1,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2016,2016,million No,0.1,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,210260,Number of children under 5 years affected by wasting (million),6132,Value,2018,2018,million No,<0.1,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2000,2000,%,3.1,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2001,2001,%,3,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2002,2002,%,2.8,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2003,2003,%,2.7,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2004,2004,%,2.7,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2005,2005,%,2.6,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2006,2006,%,2.6,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2007,2007,%,2.5,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2008,2008,%,2.5,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2009,2009,%,2.5,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2010,2010,%,2.5,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2011,2011,%,2.5,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2012,2012,%,2.5,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2013,2013,%,2.6,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2014,2014,%,2.7,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2015,2015,%,2.8,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2016,2016,%,2.9,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2017,2017,%,3,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2018,2018,%,3.1,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2019,2019,%,3.3,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2020,2020,%,3.4,X,
USA,1/1/2021,12/31/2021,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2021,2021,%,3.5,X,
USA,1/1/2022,12/31/2022,231,'840,United States of America,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2022,2022,%,3.6,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2000,2000,million No,0.6,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2001,2001,million No,0.6,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2002,2002,million No,0.6,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2003,2003,million No,0.5,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2004,2004,million No,0.5,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2005,2005,million No,0.5,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2006,2006,million No,0.5,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2007,2007,million No,0.5,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2008,2008,million No,0.5,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2009,2009,million No,0.5,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2010,2010,million No,0.5,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2011,2011,million No,0.5,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2012,2012,million No,0.5,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2013,2013,million No,0.5,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2014,2014,million No,0.5,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2015,2015,million No,0.6,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2016,2016,million No,0.6,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2017,2017,million No,0.6,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2018,2018,million No,0.6,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2019,2019,million No,0.6,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2020,2020,million No,0.7,X,
USA,1/1/2021,12/31/2021,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2021,2021,million No,0.7,X,
USA,1/1/2022,12/31/2022,231,'840,United States of America,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2022,2022,million No,0.7,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2000,2000,%,7.3,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2001,2001,%,7.5,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2002,2002,%,7.6,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2003,2003,%,7.7,X,
